product_name,category,brand,product_id,standard_cost,create_date,update_date
318 GB SSD,SSD,Samsung,709,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
70 GB DDR4 RAM,NIC,Hynix,710,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
65 Fans Cabinet,Cabinet,Asus,711,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
64 TB HDD,HDD,Western Digital,712,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
574 GB M.2,SSD,Samsung,713,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3562,CPU,Intel,714,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
78 GB DDR4 RAM,NIC,Hynix,715,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
64 TB HDD,HDD,Seagate,716,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
63 TB SSD,SSD,Samsung,717,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
66 GB DDR4 Ram,NIC,Hynix,718,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
70 GB DDR4 RAM,RAM,Samsung,719,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
319 GB SSD,SSD,Samsung,720,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
71 GB DDR4 RAM,RAM,Hynix,721,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
66 Fans Cabinet,Cabinet,Asus,722,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
65 TB HDD,HDD,Western Digital,723,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
575 GB M.2,SSD,Samsung,724,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3563,CPU,Intel,725,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
79 GB DDR4 RAM,RAM,Hynix,726,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
65 TB HDD,HDD,Seagate,727,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
64 TB SSD,SSD,Samsung,728,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
67 GB DDR4 Ram,RAM,Hynix,729,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
71 GB DDR4 RAM,RAM,Samsung,730,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
320 GB SSD,SSD,Samsung,731,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
72 GB DDR4 RAM,Computer Case,Hynix,732,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
67 Fans Cabinet,Cabinet,Asus,733,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
66 TB HDD,HDD,Western Digital,734,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
576 GB M.2,SSD,Samsung,735,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3564,CPU,Intel,736,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
80 GB DDR4 RAM,Computer Case,Hynix,737,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
66 TB HDD,HDD,Seagate,738,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
65 TB SSD,SSD,Samsung,739,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
68 GB DDR4 Ram,Computer Case,Hynix,740,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
72 GB DDR4 RAM,RAM,Samsung,741,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
321 GB SSD,SSD,Samsung,742,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
73 GB DDR4 RAM,NIC,Hynix,743,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
68 Fans Cabinet,Cabinet,Asus,744,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
67 TB HDD,HDD,Western Digital,745,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
577 GB M.2,SSD,Samsung,746,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3565,CPU,Intel,747,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
81 GB DDR4 RAM,NIC,Hynix,748,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
67 TB HDD,HDD,Seagate,749,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
66 TB SSD,SSD,Samsung,750,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
69 GB DDR4 Ram,NIC,Hynix,751,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
73 GB DDR4 RAM,RAM,Samsung,752,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
322 GB SSD,SSD,Samsung,753,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
74 GB DDR4 RAM,RAM,Hynix,754,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
69 Fans Cabinet,Cabinet,Asus,755,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
68 TB HDD,HDD,Western Digital,756,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
578 GB M.2,SSD,Samsung,757,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3566,CPU,Intel,758,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
82 GB DDR4 RAM,RAM,Hynix,759,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
68 TB HDD,HDD,Seagate,760,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
67 TB SSD,SSD,Samsung,761,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
70 GB DDR4 Ram,RAM,Hynix,762,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
74 GB DDR4 RAM,RAM,Samsung,763,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
323 GB SSD,SSD,Samsung,764,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
75 GB DDR4 RAM,Computer Case,Hynix,765,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
70 Fans Cabinet,Cabinet,Asus,766,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
69 TB HDD,HDD,Western Digital,767,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
579 GB M.2,SSD,Samsung,768,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3567,CPU,Intel,769,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
83 GB DDR4 RAM,Computer Case,Hynix,770,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
69 TB HDD,HDD,Seagate,771,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
68 TB SSD,SSD,Samsung,772,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
71 GB DDR4 Ram,Computer Case,Hynix,773,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
75 GB DDR4 RAM,RAM,Samsung,774,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
324 GB SSD,SSD,Samsung,775,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
76 GB DDR4 RAM,NIC,Hynix,776,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
71 Fans Cabinet,Cabinet,Asus,777,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
70 TB HDD,HDD,Western Digital,778,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
580 GB M.2,SSD,Samsung,779,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3568,CPU,Intel,780,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
84 GB DDR4 RAM,NIC,Hynix,781,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
70 TB HDD,HDD,Seagate,782,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
69 TB SSD,SSD,Samsung,783,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
72 GB DDR4 Ram,NIC,Hynix,784,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
76 GB DDR4 RAM,RAM,Samsung,785,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
325 GB SSD,SSD,Samsung,786,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
77 GB DDR4 RAM,RAM,Hynix,787,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
72 Fans Cabinet,Cabinet,Asus,788,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
71 TB HDD,HDD,Western Digital,789,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
581 GB M.2,SSD,Samsung,790,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3569,CPU,Intel,791,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
85 GB DDR4 RAM,RAM,Hynix,792,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
71 TB HDD,HDD,Seagate,793,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
70 TB SSD,SSD,Samsung,794,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
73 GB DDR4 Ram,RAM,Hynix,795,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
77 GB DDR4 RAM,RAM,Samsung,796,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
326 GB SSD,SSD,Samsung,797,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
78 GB DDR4 RAM,Computer Case,Hynix,798,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
73 Fans Cabinet,Cabinet,Asus,799,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
72 TB HDD,HDD,Western Digital,800,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
582 GB M.2,SSD,Samsung,801,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3570,CPU,Intel,802,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
86 GB DDR4 RAM,Computer Case,Hynix,803,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
72 TB HDD,HDD,Seagate,804,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
71 TB SSD,SSD,Samsung,805,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
74 GB DDR4 Ram,Computer Case,Hynix,806,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
78 GB DDR4 RAM,RAM,Samsung,807,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
327 GB SSD,SSD,Samsung,808,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
79 GB DDR4 RAM,NIC,Hynix,809,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
74 Fans Cabinet,Cabinet,Asus,810,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
73 TB HDD,HDD,Western Digital,811,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
583 GB M.2,SSD,Samsung,812,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3571,CPU,Intel,813,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
87 GB DDR4 RAM,NIC,Hynix,814,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
73 TB HDD,HDD,Seagate,815,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
72 TB SSD,SSD,Samsung,816,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
75 GB DDR4 Ram,NIC,Hynix,817,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
79 GB DDR4 RAM,RAM,Samsung,818,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
328 GB SSD,SSD,Samsung,819,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
80 GB DDR4 RAM,RAM,Hynix,820,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
75 Fans Cabinet,Cabinet,Asus,821,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
74 TB HDD,HDD,Western Digital,822,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
584 GB M.2,SSD,Samsung,823,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3572,CPU,Intel,824,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
88 GB DDR4 RAM,RAM,Hynix,825,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
74 TB HDD,HDD,Seagate,826,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
73 TB SSD,SSD,Samsung,827,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
76 GB DDR4 Ram,RAM,Hynix,828,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
80 GB DDR4 RAM,RAM,Samsung,829,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
329 GB SSD,SSD,Samsung,830,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
81 GB DDR4 RAM,Computer Case,Hynix,831,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
76 Fans Cabinet,Cabinet,Asus,832,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
75 TB HDD,HDD,Western Digital,833,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
585 GB M.2,SSD,Samsung,834,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3573,CPU,Intel,835,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
89 GB DDR4 RAM,Computer Case,Hynix,836,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
75 TB HDD,HDD,Seagate,837,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
74 TB SSD,SSD,Samsung,838,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
77 GB DDR4 Ram,Computer Case,Hynix,839,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
81 GB DDR4 RAM,RAM,Samsung,840,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
330 GB SSD,SSD,Samsung,841,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
82 GB DDR4 RAM,NIC,Hynix,842,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
77 Fans Cabinet,Cabinet,Asus,843,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
76 TB HDD,HDD,Western Digital,844,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
586 GB M.2,SSD,Samsung,845,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3574,CPU,Intel,846,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
90 GB DDR4 RAM,NIC,Hynix,847,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
76 TB HDD,HDD,Seagate,848,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
75 TB SSD,SSD,Samsung,849,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
78 GB DDR4 Ram,NIC,Hynix,850,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
82 GB DDR4 RAM,RAM,Samsung,851,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
331 GB SSD,SSD,Samsung,852,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
83 GB DDR4 RAM,RAM,Hynix,853,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
78 Fans Cabinet,Cabinet,Asus,854,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
77 TB HDD,HDD,Western Digital,855,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
587 GB M.2,SSD,Samsung,856,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3575,CPU,Intel,857,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
91 GB DDR4 RAM,RAM,Hynix,858,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
77 TB HDD,HDD,Seagate,859,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
76 TB SSD,SSD,Samsung,860,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
79 GB DDR4 Ram,RAM,Hynix,861,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
83 GB DDR4 RAM,RAM,Samsung,862,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
332 GB SSD,SSD,Samsung,863,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
84 GB DDR4 RAM,Computer Case,Hynix,864,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
79 Fans Cabinet,Cabinet,Asus,865,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
78 TB HDD,HDD,Western Digital,866,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
588 GB M.2,SSD,Samsung,867,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3576,CPU,Intel,868,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
92 GB DDR4 RAM,Computer Case,Hynix,869,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
78 TB HDD,HDD,Seagate,870,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
77 TB SSD,SSD,Samsung,871,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
80 GB DDR4 Ram,Computer Case,Hynix,872,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
84 GB DDR4 RAM,RAM,Samsung,873,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
333 GB SSD,SSD,Samsung,874,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
85 GB DDR4 RAM,NIC,Hynix,875,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
80 Fans Cabinet,Cabinet,Asus,876,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
79 TB HDD,HDD,Western Digital,877,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
589 GB M.2,SSD,Samsung,878,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3577,CPU,Intel,879,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
93 GB DDR4 RAM,NIC,Hynix,880,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
79 TB HDD,HDD,Seagate,881,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
78 TB SSD,SSD,Samsung,882,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
81 GB DDR4 Ram,NIC,Hynix,883,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
85 GB DDR4 RAM,RAM,Samsung,884,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
334 GB SSD,SSD,Samsung,885,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
86 GB DDR4 RAM,RAM,Hynix,886,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
81 Fans Cabinet,Cabinet,Asus,887,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
80 TB HDD,HDD,Western Digital,888,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
590 GB M.2,SSD,Samsung,889,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3578,CPU,Intel,890,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
94 GB DDR4 RAM,RAM,Hynix,891,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
80 TB HDD,HDD,Seagate,892,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
79 TB SSD,SSD,Samsung,893,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
82 GB DDR4 Ram,RAM,Hynix,894,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
86 GB DDR4 RAM,RAM,Samsung,895,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
335 GB SSD,SSD,Samsung,896,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
87 GB DDR4 RAM,Computer Case,Hynix,897,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
82 Fans Cabinet,Cabinet,Asus,898,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
81 TB HDD,HDD,Western Digital,899,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
591 GB M.2,SSD,Samsung,900,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3579,CPU,Intel,901,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
95 GB DDR4 RAM,Computer Case,Hynix,902,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
81 TB HDD,HDD,Seagate,903,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
80 TB SSD,SSD,Samsung,904,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
83 GB DDR4 Ram,Computer Case,Hynix,905,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
87 GB DDR4 RAM,RAM,Samsung,906,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
336 GB SSD,SSD,Samsung,907,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
88 GB DDR4 RAM,NIC,Hynix,908,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
83 Fans Cabinet,Cabinet,Asus,909,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
82 TB HDD,HDD,Western Digital,910,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
592 GB M.2,SSD,Samsung,911,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3580,CPU,Intel,912,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
96 GB DDR4 RAM,NIC,Hynix,913,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
82 TB HDD,HDD,Seagate,914,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
81 TB SSD,SSD,Samsung,915,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
84 GB DDR4 Ram,NIC,Hynix,916,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
88 GB DDR4 RAM,RAM,Samsung,917,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
337 GB SSD,SSD,Samsung,918,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
89 GB DDR4 RAM,RAM,Hynix,919,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
84 Fans Cabinet,Cabinet,Asus,920,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
83 TB HDD,HDD,Western Digital,921,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
593 GB M.2,SSD,Samsung,922,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3581,CPU,Intel,923,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
97 GB DDR4 RAM,RAM,Hynix,924,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
83 TB HDD,HDD,Seagate,925,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
82 TB SSD,SSD,Samsung,926,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
85 GB DDR4 Ram,RAM,Hynix,927,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
89 GB DDR4 RAM,RAM,Samsung,928,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
338 GB SSD,SSD,Samsung,929,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
90 GB DDR4 RAM,Computer Case,Hynix,930,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
85 Fans Cabinet,Cabinet,Asus,931,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
84 TB HDD,HDD,Western Digital,932,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
594 GB M.2,SSD,Samsung,933,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3582,CPU,Intel,934,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
98 GB DDR4 RAM,Computer Case,Hynix,935,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
84 TB HDD,HDD,Seagate,936,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
83 TB SSD,SSD,Samsung,937,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
86 GB DDR4 Ram,Computer Case,Hynix,938,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
90 GB DDR4 RAM,RAM,Samsung,939,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
339 GB SSD,SSD,Samsung,940,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
91 GB DDR4 RAM,NIC,Hynix,941,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
86 Fans Cabinet,Cabinet,Asus,942,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
85 TB HDD,HDD,Western Digital,943,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
595 GB M.2,SSD,Samsung,944,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
